5.497359633445739746e-01,6.237463355064392090e-01,1.636998355388641357e-02,9.031260758638381958e-02,1.342418491840362549e-01,8.451596647500991821e-02,-5.039083957672119141e-02,4.214757680892944336e-02,-2.496994473040103912e-02,-1.067473366856575012e-01,-1.066357269883155823e-02,5.485052987933158875e-02,9.412793070077896118e-02,7.230851799249649048e-02,-1.728557236492633820e-02,-8.181721717119216919e-02,-1.950189024209976196e-01,-1.005798876285552979e-01,-1.669497191905975342e-01,-2.424643337726593018e-01,3.152509778738021851e-02,8.012077212333679199e-02,1.350042372941970825e-01,-2.991009689867496490e-02,-5.535406619310379028e-02,-2.690967619419097900e-01,1.628745906054973602e-02,-4.391609132289886475e-01,-6.040222570300102234e-02,-7.688663434237241745e-03,-2.670094184577465057e-02,1.809340901672840118e-02,-2.139898538589477539e-01,7.123071700334548950e-02,1.542461514472961426e-01,-2.832531230524182320e-03,-1.362246926873922348e-02,6.894403696060180664e-02,-9.680959396064281464e-03,1.762347966432571411e-01,-9.166876971721649170e-02,-1.862354427576065063e-01,-1.834253594279289246e-02,-2.915671169757843018e-01,-3.546927869319915771e-02,4.242606833577156067e-02,3.048798069357872009e-02,-7.749710232019424438e-02,7.634980976581573486e-02,-6.427251547574996948e-02,6.460488587617874146e-02,1.544881165027618408e-01,-3.918572515249252319e-02,-3.981827944517135620e-02,-1.204702481627464294e-01,1.126443892717361450e-01,-2.793038822710514069e-02,1.003785710781812668e-02,-1.214930117130279541e-01,-2.707440853118896484e-01,1.067334264516830444e-01,-1.506235897541046143e-01,-2.124342620372772217e-01,7.376339286565780640e-02,4.760774224996566772e-02,-3.317067027091979980e-01,-1.008929461240768433e-01,-1.183282509446144104e-01,1.135996580123901367e-01,6.391770148184150457e-05,-1.046612206846475601e-02,7.147577404975891113e-02,5.055647715926170349e-02,2.005603164434432983e-03,-2.296873740851879120e-02,8.547944575548171997e-02,1.290230005979537964e-01,2.855600230395793915e-02,-1.251553893089294434e-01,-1.564371585845947266e-01,-9.900890290737152100e-02,-9.251371771097183228e-02,2.804168760776519775e-01,1.109683215618133545e-01,1.606919914484024048e-01,-1.956149935722351074e-02,-1.413845364004373550e-02,-1.194304600358009338e-01,-1.792105734348297119e-01,-2.583462372422218323e-02,-1.480801850557327271e-01,2.430962473154067993e-01,1.951037719845771790e-02,1.163724958896636963e-01,5.764059722423553467e-03,1.565440557897090912e-02,8.310233056545257568e-02,-7.003221660852432251e-02
-2.570739388465881348e-01,-3.101630508899688721e-01,-1.017116103321313858e-02,1.609837450087070465e-02,-9.917116910219192505e-02,-1.285122185945510864e-01,-1.551703456789255142e-02,-1.582936048507690430e-01,5.054016411304473877e-02,-5.336001142859458923e-02,-1.364490389823913574e-01,1.012192666530609131e-01,-2.887828648090362549e-01,-1.088626086711883545e-01,-8.972472697496414185e-02,4.661736637353897095e-02,2.050925418734550476e-02,1.572155058383941650e-01,7.553339749574661255e-02,-1.376433521509170532e-01,1.790148764848709106e-02,8.128310739994049072e-02,2.564300782978534698e-02,-6.020284257829189301e-03,3.660778701305389404e-02,1.763373166322708130e-01,8.525020629167556763e-02,-3.567693009972572327e-02,5.837478116154670715e-02,3.694435954093933105e-02,5.340750515460968018e-02,1.913300901651382446e-01,7.926014065742492676e-02,-1.332154721021652222e-01,-2.708061598241329193e-02,-8.005349338054656982e-02,-2.557195723056793213e-01,-5.921599268913269043e-01,1.230687350034713745e-01,-2.542327903211116791e-02,1.268576234579086304e-01,-8.024781942367553711e-02,1.236091330647468567e-01,1.408568322658538818e-01,-1.464643031358718872e-01,-2.402786463499069214e-01,-4.311113804578781128e-02,3.116361610591411591e-02,5.974993109703063965e-02,6.982813775539398193e-02,5.012843757867813110e-03,-4.850277304649353027e-02,4.105931892991065979e-02,3.611559048295021057e-02,-1.248987168073654175e-01,1.154557093977928162e-01,-9.144907444715499878e-02,-8.222210407257080078e-02,-1.777125447988510132e-01,-1.249790377914905548e-02,-1.232812553644180298e-01,-7.398379035294055939e-03,9.070460498332977295e-02,1.219410374760627747e-01,-2.756615867838263512e-03,-3.022460639476776123e-02,1.080607250332832336e-01,1.190962120890617371e-01,-7.815179973840713501e-02,1.227982789278030396e-01,-2.622819133102893829e-02,-3.554071784019470215e-01,-6.391367316246032715e-02,-3.677283823490142822e-01,1.305173933506011963e-01,6.395361572504043579e-02,1.711213588714599609e-01,3.216528892517089844e-02,1.685276478528976440e-01,1.668608784675598145e-01,-5.588866397738456726e-02,1.357194483280181885e-01,3.134406730532646179e-02,1.013245433568954468e-01,-1.204837784171104431e-01,1.437632273882627487e-02,-7.821173965930938721e-02,9.767719544470310211e-03,4.256798699498176575e-02,2.514344174414873123e-03,-2.913952767848968506e-01,-1.674338579177856445e-01,-5.742049962282180786e-02,-3.318722546100616455e-02,-2.823128737509250641e-02,-5.565496906638145447e-02,1.263236403465270996e-01,5.081103742122650146e-02
7.954645752906799316e-01,-6.108846068382263184e-01,5.633120983839035034e-02,6.757633388042449951e-02,-2.871750667691230774e-02,-6.906582415103912354e-02,7.513433694839477539e-02,-7.251154631376266479e-02,-1.033415347337722778e-01,-2.100264430046081543e-01,-7.387115061283111572e-02,-1.033704057335853577e-01,-2.104823887348175049e-01,-3.582111094146966934e-03,8.173695206642150879e-02,5.742917209863662720e-02,2.611600421369075775e-02,-6.590531021356582642e-02,-9.235451370477676392e-02,-4.818525910377502441e-02,9.634800255298614502e-02,8.277927339076995850e-02,-1.012249514460563660e-01,5.284235812723636627e-04,-3.037053048610687256e-01,-4.881332442164421082e-02,5.118129774928092957e-03,-2.078072279691696167e-01,-2.088526636362075806e-02,1.305321753025054932e-01,-6.551722437143325806e-02,1.021549776196479797e-01,1.087279394268989563e-01,-5.267383903264999390e-02,1.229834556579589844e-01,8.576338738203048706e-02,-4.605673253536224365e-02,-1.491530686616897583e-01,1.766797602176666260e-01,-2.122556418180465698e-01,1.904802322387695312e-01,3.474684804677963257e-02,2.231563208624720573e-03,1.456819176673889160e-01,1.647894531488418579e-01,-4.899541288614273071e-02,1.364425718784332275e-01,-8.680771291255950928e-02,-1.720422804355621338e-01,-3.039500862360000610e-02,-1.033987700939178467e-01,-8.544870465993881226e-02,-1.040692999958992004e-01,-3.644107282161712646e-02,-4.904363676905632019e-02,7.636255770921707153e-02,1.087776795029640198e-01,1.918382048606872559e-01,7.560274749994277954e-02,-1.660070419311523438e-01,-1.730321720242500305e-02,-4.309296980500221252e-02,8.845459669828414917e-02,8.465270698070526123e-02,1.006028726696968079e-01,1.463401168584823608e-01,1.209437698125839233e-01,-4.326728358864784241e-02,-1.652030944824218750e-01,-6.456182897090911865e-02,6.699702888727188110e-02,-1.383196711540222168e-01,-1.323855519294738770e-01,1.851709187030792236e-01,-1.249161064624786377e-01,2.705080509185791016e-01,-1.772148907184600830e-01,5.727081373333930969e-02,5.794850736856460571e-02,9.009545296430587769e-02,-3.596428409218788147e-02,-1.138289179652929306e-02,7.512649148702621460e-02,-3.134285807609558105e-01,5.888627842068672180e-02,2.059722132980823517e-02,-5.001184064894914627e-03,4.585196822881698608e-02,2.109915204346179962e-02,-2.285998314619064331e-02,-4.588832706212997437e-02,-2.463464811444282532e-02,1.305876374244689941e-01,-1.464283466339111328e-02,-1.689908653497695923e-02,-4.839996807277202606e-03,-1.368066519498825073e-01,1.235672831535339355e-02
1.691157370805740356e-02,-3.211345374584197998e-01,-1.052933186292648315e-01,-3.947861492633819580e-02,6.124451756477355957e-02,1.423677355051040649e-01,-3.246211633086204529e-02,-1.394137144088745117e-01,8.494449406862258911e-02,-4.902274347841739655e-03,-6.839677691459655762e-02,-2.379303425550460815e-01,-5.160353705286979675e-02,4.095739219337701797e-03,1.818047091364860535e-02,-1.294628530740737915e-01,-1.024953201413154602e-01,1.584102213382720947e-02,-1.002726331353187561e-01,-8.468269952572882175e-04,-9.529592841863632202e-02,1.838972978293895721e-02,-3.112571686506271362e-02,-3.162386640906333923e-02,-8.207461982965469360e-02,1.350391656160354614e-01,-3.011139668524265289e-02,-1.741301566362380981e-01,1.923576369881629944e-02,8.982954919338226318e-02,9.501743316650390625e-02,-8.163011074066162109e-02,5.589672923088073730e-02,1.668848246335983276e-01,8.664492517709732056e-02,-6.607316434383392334e-02,4.043686389923095703e-02,7.488938717870041728e-05,-1.643664985895156860e-01,-2.295534163713455200e-01,4.821312054991722107e-02,5.425689741969108582e-02,-1.056027039885520935e-02,1.094432622194290161e-01,-2.389078140258789062e-01,4.955746605992317200e-02,1.199692413210868835e-01,-1.772672496736049652e-02,-1.244585067033767700e-01,9.651044011116027832e-02,9.142546355724334717e-02,-1.319718360900878906e-01,6.474024802446365356e-02,-1.124070882797241211e-01,6.387165188789367676e-02,-2.061791568994522095e-01,6.517074257135391235e-02,9.816212952136993408e-02,1.170556545257568359e-01,3.354245051741600037e-02,-3.347686305642127991e-02,6.125662475824356079e-02,6.659523397684097290e-02,-2.981965243816375732e-02,1.518242061138153076e-02,1.069969218224287033e-02,-3.640077635645866394e-02,7.332453876733779907e-02,-3.603044524788856506e-02,-1.523740291595458984e-01,-1.319220848381519318e-02,-1.154620200395584106e-01,7.294069230556488037e-02,-5.921530351042747498e-02,-8.771806210279464722e-02,-1.145577952265739441e-01,-1.235116831958293915e-02,1.511826366186141968e-01,4.873030632734298706e-02,-4.780538007616996765e-02,6.193911284208297729e-02,1.531165391206741333e-01,2.845006994903087616e-02,-2.017541676759719849e-01,-8.979567140340805054e-02,-6.367830559611320496e-03,-1.493358910083770752e-01,-6.788783520460128784e-02,7.109790295362472534e-02,6.111213564872741699e-02,-1.559456586837768555e-01,-2.077882587909698486e-01,-5.586093664169311523e-02,1.082285121083259583e-01,-4.520102590322494507e-02,-1.703172326087951660e-01,-3.303917050361633301e-01,-1.096764802932739258e-01
-3.710668981075286865e-01,1.439326703548431396e-01,5.566498264670372009e-02,1.564608067274093628e-01,-5.230353474617004395e-01,2.358051575720310211e-02,-1.178627535700798035e-01,-1.967404782772064209e-01,-5.048356950283050537e-02,-2.670388221740722656e-01,4.662314802408218384e-02,-2.713517053052783012e-03,-1.577861905097961426e-01,-7.383280992507934570e-02,-8.588985353708267212e-02,2.419432997703552246e-01,7.144616544246673584e-02,-3.554767742753028870e-02,-4.669089242815971375e-02,-2.749290876090526581e-02,-4.261950030922889709e-02,1.290122717618942261e-01,-8.259036391973495483e-02,-4.917718470096588135e-01,8.638246357440948486e-02,8.087640255689620972e-02,1.301158070564270020e-01,-1.912224292755126953e-01,-9.777957201004028320e-02,-2.016640901565551758e-01,1.035773009061813354e-01,3.708751127123832703e-02,6.150695309042930603e-02,7.983008772134780884e-02,-2.652969956398010254e-02,2.821937948465347290e-02,1.072774082422256470e-01,-1.179044991731643677e-01,1.069675087928771973e-01,-2.161984145641326904e-01,-2.011937201023101807e-01,-1.006301939487457275e-01,1.126102879643440247e-01,-2.169704288244247437e-01,2.834820747375488281e-01,-8.966686576604843140e-02,-4.664687812328338623e-02,-1.708917021751403809e-01,-6.148866191506385803e-02,-1.668132096529006958e-01,1.392491254955530167e-02,3.411628901958465576e-01,1.831136047840118408e-01,-8.678159862756729126e-02,-4.352708347141742706e-03,-2.519578265491873026e-04,1.463953405618667603e-01,-2.587545104324817657e-02,1.132813319563865662e-01,8.825792931020259857e-03,2.090838849544525146e-01,-3.059466481208801270e-01,-1.144789680838584900e-01,-7.265499234199523926e-02,1.234827339649200439e-01,-2.914283424615859985e-02,1.488620042800903320e-01,3.631841391324996948e-02,3.500356152653694153e-02,-9.144858270883560181e-02,-1.817833632230758667e-01,-1.764892041683197021e-01,1.347317099571228027e-01,-8.378290385007858276e-02,1.142397597432136536e-01,2.007690258324146271e-02,9.364398196339607239e-03,-2.681841887533664703e-02,-3.108806349337100983e-02,2.734459377825260162e-02,-1.181264594197273254e-01,-1.099453270435333252e-01,-2.856576174963265657e-04,-9.853719919919967651e-02,-3.119014948606491089e-02,6.163719110190868378e-03,-9.205619990825653076e-02,-4.497600346803665161e-02,-2.016157656908035278e-01,3.010751903057098389e-01,-2.402263432741165161e-01,1.231210082769393921e-01,2.963236346840858459e-02,1.465519219636917114e-01,1.434266716241836548e-01,-1.647213250398635864e-01,1.005789339542388916e-01,-1.297483146190643311e-01
-1.104750856757164001e-02,-4.363170266151428223e-01,-5.463544279336929321e-02,-1.023855153471231461e-02,-3.204646706581115723e-01,-6.753300875425338745e-02,-5.136905983090400696e-02,-1.605449169874191284e-01,-5.049724131822586060e-02,7.036983966827392578e-02,2.493636310100555420e-02,6.110508367419242859e-02,-1.767026931047439575e-01,1.230450533330440521e-02,1.124094054102897644e-01,8.385075628757476807e-02,5.561021715402603149e-02,4.105965048074722290e-02,-5.096698179841041565e-02,-7.827056944370269775e-02,-6.971412152051925659e-02,-4.422888159751892090e-02,-1.500031054019927979e-01,-2.777069807052612305e-02,9.177861362695693970e-02,-7.881943136453628540e-02,-1.665491759777069092e-01,1.729770302772521973e-01,-9.760900586843490601e-02,-1.729498803615570068e-01,1.213163956999778748e-01,-3.186719492077827454e-02,-1.280544605106115341e-02,1.206896547228097916e-02,-9.650039486587047577e-03,-2.369501441717147827e-02,-7.826872169971466064e-02,-4.350927770137786865e-01,-1.997061371803283691e-01,1.231124550104141235e-01,1.725481301546096802e-01,-2.175641357898712158e-01,-2.910549342632293701e-01,-4.392520710825920105e-02,1.080965623259544373e-01,5.303001031279563904e-02,-1.163555383682250977e-01,-3.337645530700683594e-01,1.471648961305618286e-01,-1.822765767574310303e-01,8.048493415117263794e-02,-1.026226803660392761e-01,1.531514525413513184e-01,-6.270022131502628326e-03,-2.950447201728820801e-01,2.415501475334167480e-01,1.001654472202062607e-02,-2.901806235313415527e-01,6.619602441787719727e-02,4.515625070780515671e-03,-3.672627732157707214e-02,-1.200570072978734970e-02,-8.512124419212341309e-03,1.091052368283271790e-01,2.894441410899162292e-02,-1.597230136394500732e-02,-2.403689622879028320e-01,-1.352455168962478638e-01,-2.570184879004955292e-02,-7.324549555778503418e-02,-3.523039445281028748e-02,1.393477022647857666e-01,-4.677445814013481140e-02,-7.324723154306411743e-02,-1.442100256681442261e-01,1.195927932858467102e-01,2.079366147518157959e-01,7.786296308040618896e-02,1.306771636009216309e-01,-2.481657862663269043e-01,-1.740282028913497925e-01,-2.859690189361572266e-01,-6.138271652162075043e-03,-7.234918326139450073e-02,4.310353845357894897e-02,-3.826673328876495361e-02,-1.283797528594732285e-02,-2.259559743106365204e-02,1.230900287628173828e-01,1.255686283111572266e-01,-2.098408155143260956e-02,-2.452721595764160156e-01,6.491725891828536987e-02,-2.373981475830078125e-01,2.638130187988281250e-01,-3.854643553495407104e-03,3.950355574488639832e-02,8.466278016567230225e-02
5.236920714378356934e-01,4.651610851287841797e-01,1.425329297780990601e-01,4.483215883374214172e-02,1.071362942457199097e-01,-5.957275629043579102e-03,-1.100366488099098206e-01,9.625108540058135986e-02,9.791787713766098022e-02,2.155799120664596558e-01,3.261227533221244812e-02,-9.581236168742179871e-03,-1.786823868751525879e-01,4.136696457862854004e-02,-7.463406771421432495e-02,5.579824373126029968e-02,1.860960386693477631e-02,-2.637735195457935333e-02,-5.113974586129188538e-02,-7.998041808605194092e-03,1.043200120329856873e-01,-2.827095985412597656e-01,4.464861750602722168e-02,-1.224087998270988464e-01,1.695419847965240479e-01,-1.554452627897262573e-01,3.577235713601112366e-02,-9.885438531637191772e-02,-1.334789246320724487e-01,7.652195543050765991e-02,8.975806832313537598e-02,4.837185144424438477e-03,-1.321140527725219727e-01,-7.292167097330093384e-02,2.978732623159885406e-02,-1.284933928400278091e-02,7.769741117954254150e-02,1.108855232596397400e-01,4.072328656911849976e-02,4.182974994182586670e-02,-1.611300855875015259e-01,-4.413148562889546156e-04,-6.861798465251922607e-02,-9.731733798980712891e-02,4.134970903396606445e-02,1.280290037393569946e-01,-7.272993214428424835e-03,2.731853127479553223e-01,1.015453338623046875e-01,-1.239949166774749756e-01,-2.634456614032387733e-03,7.285404205322265625e-02,-4.199919849634170532e-02,1.057206317782402039e-01,-6.425998359918594360e-02,-1.997190713882446289e-01,9.752271324396133423e-02,1.207077726721763611e-01,-1.064816117286682129e-01,-1.347504556179046631e-01,1.190900988876819611e-02,-8.615414798259735107e-02,-6.235356628894805908e-02,1.532047092914581299e-01,3.446798771619796753e-02,2.933693118393421173e-02,2.918766252696514130e-02,1.155987679958343506e-01,8.696968853473663330e-02,-3.052002377808094025e-02,-5.349725857377052307e-02,2.351866103708744049e-02,-6.459427624940872192e-02,2.173440158367156982e-02,7.028096914291381836e-02,-1.920478492975234985e-01,2.452729083597660065e-02,-5.155118927359580994e-02,-1.775976121425628662e-01,4.887101799249649048e-02,-1.839795559644699097e-01,-7.563857361674308777e-03,1.841956377029418945e-01,-2.097127214074134827e-02,-1.048868969082832336e-01,-1.241562217473983765e-01,-1.020338758826255798e-01,4.126634076237678528e-02,-1.457834094762802124e-01,2.427919954061508179e-01,-1.887428313493728638e-01,-7.736026495695114136e-02,-6.230399757623672485e-02,1.700053215026855469e-01,-8.369661867618560791e-02,-1.429303586483001709e-01,4.866217076778411865e-02,1.114987358450889587e-01
-6.624665856361389160e-01,7.502818703651428223e-01,1.292771399021148682e-01,-1.760860532522201538e-01,-8.987890183925628662e-02,-4.398351535201072693e-02,5.000032112002372742e-02,-1.310234814882278442e-01,-1.199344098567962646e-01,4.966603219509124756e-02,2.186619117856025696e-02,-3.962526470422744751e-02,-1.212304159998893738e-01,1.679165065288543701e-01,9.386067092418670654e-02,-1.337250322103500366e-01,-1.221571415662765503e-01,-4.208727180957794189e-02,6.026594713330268860e-02,-1.973012834787368774e-01,-2.661284804344177246e-02,3.210860490798950195e-02,1.513985823839902878e-02,-9.474953263998031616e-02,-1.442045206204056740e-03,7.803241908550262451e-02,-4.971937462687492371e-02,2.238112268969416618e-03,5.826088041067123413e-02,-1.802569478750228882e-01,-5.990231409668922424e-02,1.897836476564407349e-01,8.059827238321304321e-02,2.266790717840194702e-02,-1.465065628290176392e-01,1.287837326526641846e-01,-1.389060020446777344e-01,9.793549031019210815e-02,-1.338091492652893066e-01,-1.227566674351692200e-01,1.301749795675277710e-01,1.040928885340690613e-01,-3.583749756217002869e-02,3.949779644608497620e-02,-8.837869763374328613e-02,-8.654705435037612915e-02,-2.346674539148807526e-02,1.062108799815177917e-01,5.492105334997177124e-02,9.569826722145080566e-02,-1.350250542163848877e-01,6.704461295157670975e-03,-6.947962194681167603e-02,-5.908044800162315369e-02,2.400589734315872192e-01,-1.859289556741714478e-01,1.774208545684814453e-01,7.776624709367752075e-02,-9.758685529232025146e-02,9.291424602270126343e-02,-1.283434126526117325e-02,-2.883147215470671654e-03,-9.442439675331115723e-02,7.031506393104791641e-03,3.195922356098890305e-03,-4.583787918090820312e-02,-2.019817233085632324e-01,1.580054163932800293e-01,8.102466352283954620e-03,8.376901596784591675e-02,7.446913421154022217e-02,-7.120120525360107422e-02,-2.313472889363765717e-02,8.027729392051696777e-02,-1.327614039182662964e-01,-1.401596218347549438e-01,-3.837752342224121094e-02,-5.563066899776458740e-02,-2.465172708034515381e-01,-1.485013961791992188e-01,-3.131017461419105530e-02,1.818510890007019043e-01,1.228090003132820129e-01,1.743702888488769531e-01,8.269629627466201782e-02,-8.420372009277343750e-02,-7.309305667877197266e-02,1.673460565507411957e-02,1.838700263760983944e-03,-4.697855189442634583e-02,1.122324913740158081e-01,-5.805575475096702576e-02,1.341839581727981567e-01,-1.732158958911895752e-01,-3.902203589677810669e-02,-2.081914804875850677e-02,-2.394022420048713684e-02,-1.111552715301513672e-01
-4.264206588268280029e-01,6.124354004859924316e-01,2.193788141012191772e-01,2.680941252037882805e-03,-1.303312480449676514e-01,-1.974450424313545227e-02,9.307457506656646729e-02,-5.528990924358367920e-02,1.794070154428482056e-01,8.954121917486190796e-02,7.965224981307983398e-02,7.321307063102722168e-02,-5.720024555921554565e-02,8.984472602605819702e-02,-2.783947624266147614e-02,2.565988898277282715e-02,-4.029655158519744873e-01,-1.037562116980552673e-01,-8.090062066912651062e-03,-8.457057178020477295e-02,-1.848615258932113647e-01,-1.020589172840118408e-01,-9.639329463243484497e-02,2.281028628349304199e-01,-2.746966481208801270e-01,-1.908263862133026123e-01,1.716572209261357784e-03,-8.476717770099639893e-02,-5.712384730577468872e-02,-2.377471514046192169e-02,5.076933652162551880e-03,-1.613708287477493286e-01,1.066635549068450928e-01,4.197560995817184448e-02,-6.802685558795928955e-02,-4.006884526461362839e-03,-4.667205736041069031e-02,-3.501608669757843018e-01,-8.932010270655155182e-03,2.471609599888324738e-02,-3.276469707489013672e-01,-1.296957433223724365e-01,-1.275358498096466064e-01,-1.138076707720756531e-01,-2.320170253515243530e-01,7.764483243227005005e-02,6.040734425187110901e-02,-1.096072494983673096e-01,-6.984721869230270386e-02,-5.609674006700515747e-02,8.534934371709823608e-02,-1.170242726802825928e-01,8.516111224889755249e-02,-1.760082691907882690e-01,-1.924084872007369995e-01,2.543246373534202576e-02,-2.093430608510971069e-01,-3.091380000114440918e-02,-6.972857564687728882e-02,-1.592718362808227539e-01,9.640967845916748047e-02,4.567178897559642792e-03,-2.925353348255157471e-01,1.234508212655782700e-02,-1.703992336988449097e-01,1.001154351979494095e-02,-1.866223104298114777e-02,6.569401174783706665e-02,-5.717601627111434937e-02,3.136074170470237732e-02,-7.416710257530212402e-02,2.075812220573425293e-01,-7.713878154754638672e-02,-1.418418139219284058e-01,2.407478243112564087e-01,-7.928059995174407959e-02,6.014912948012351990e-02,-9.359889477491378784e-02,3.457987681031227112e-02,2.854114957153797150e-02,2.595430798828601837e-02,7.518789172172546387e-02,1.138090938329696655e-01,9.019336104393005371e-02,4.946688562631607056e-02,-1.980314999818801880e-01,1.078091338276863098e-01,1.632638461887836456e-02,1.208282262086868286e-01,-1.563977152109146118e-01,1.326079219579696655e-01,-1.082444489002227783e-01,3.434794768691062927e-02,-1.747842431068420410e-01,2.534471154212951660e-01,3.423641622066497803e-01,-1.420765519142150879e-01,-1.227135676890611649e-02
-3.846938610076904297e-01,-9.954112768173217773e-01,2.980276942253112793e-02,-2.728437539190053940e-03,-6.418379396200180054e-02,1.261878013610839844e-01,-3.745063766837120056e-02,-1.193355023860931396e-01,-3.699388355016708374e-02,-7.219700515270233154e-02,-2.071584016084671021e-01,-7.247790694236755371e-02,-1.716025546193122864e-02,-7.463051378726959229e-02,-1.566266268491744995e-02,-2.341324985027313232e-01,1.366511434316635132e-01,-5.982290580868721008e-02,2.032018825411796570e-02,7.450524251908063889e-03,3.576537221670150757e-02,-3.028390370309352875e-02,1.102111712098121643e-01,-4.580466449260711670e-02,-1.758737489581108093e-02,1.020362377166748047e-01,-1.674216985702514648e-01,-5.977308610454201698e-04,2.412435412406921387e-02,5.643361061811447144e-02,-1.330417115241289139e-02,-1.486498564481735229e-01,-5.484372749924659729e-02,6.745766103267669678e-02,6.733672320842742920e-02,-1.052056029438972473e-01,-7.495307177305221558e-02,-8.393140882253646851e-02,-2.861768007278442383e-02,-1.265130937099456787e-01,-3.335800394415855408e-02,8.886692672967910767e-02,-8.436384052038192749e-02,-1.444353014230728149e-01,-7.515688985586166382e-02,-8.031998760998249054e-03,4.165406525135040283e-02,6.918486952781677246e-02,-7.435564696788787842e-02,-1.448753010481595993e-02,1.957715861499309540e-02,7.198941707611083984e-02,6.965710222721099854e-02,7.817894965410232544e-02,-1.385749131441116333e-01,-3.929993510246276855e-02,-4.779961891472339630e-03,-1.202621757984161377e-01,-1.583103463053703308e-02,-2.205936051905155182e-02,-5.353096127510070801e-02,-7.798118144273757935e-02,3.960668668150901794e-02,2.099207788705825806e-02,1.243539825081825256e-01,-3.788167238235473633e-02,-9.631802677176892757e-04,-3.104605246335268021e-03,-4.423968866467475891e-02,-9.155152738094329834e-02,1.483442038297653198e-01,-1.011239811778068542e-01,-2.366912178695201874e-02,7.945543155074119568e-03,-2.716347575187683105e-01,-4.692542552947998047e-02,1.039248779416084290e-01,3.247681260108947754e-02,8.920875191688537598e-02,-5.497211217880249023e-01,4.018927924335002899e-03,-3.592693060636520386e-02,-2.002740837633609772e-02,-2.455131858587265015e-01,8.821579813957214355e-02,4.811717569828033447e-02,-1.829389035701751709e-01,2.415971271693706512e-02,7.251260429620742798e-02,-3.840853646397590637e-02,1.839359700679779053e-01,-5.259571596980094910e-02,1.125471107661724091e-02,1.819406077265739441e-02,-1.646958291530609131e-01,-3.661271631717681885e-01,-4.944473505020141602e-01,-3.671522485092282295e-03
